3599.999999999999	0.0	100000.0
3600.249999999999	0.0	100000.0
3600.499999999999	2.7560440400405204e-16	1.73605374122047e-15
3600.749999999999	-2.3122202162007444e-16	1.7091856443753268e-15
3600.9999999999995	-2.7531497284597525e-15	1.5877784003421182e-15
3601.2499999999995	-4.916781148652102e-16	1.6347163075977416e-15
3601.4999999999995	-8.643196191583397e-16	1.6334804865276976e-15
3601.7499999999995	-4.505634214791061e-15	1.5522664381493632e-15
3601.9999999999995	6.832750749448914e-17	1.6450999786190136e-15
3602.2499999999995	2.0138592132775215e-16	1.6017036219949789e-15
3602.4999999999995	-2.1357538718323158e-16	1.55556023164388e-15
3602.7499999999995	7.997835965718833e-16	1.5608202003672108e-15
3602.9999999999995	5.453100176238659e-16	1.5783183128707085e-15
3603.2499999999995	1.136277546324462e-15	1.6277470263868516e-15
3603.4999999999995	9.008317155035652e-16	1.6143455887327493e-15
3603.749999999999	-1.0747605079806976e-15	1.4908946659560529e-15
3603.999999999999	1.4512599826507744e-15	1.5885664586204199e-15
3604.249999999999	8.726285888544308e-16	1.5954300724711399e-15
3604.499999999999	-2.4298471852775816e-17	1.569090418305965e-15
3604.749999999999	5.150234016827228e-16	1.5422818255253663e-15
3604.999999999999	1.000335653667733e-16	1.530652910192512e-15
3605.249999999999	-1.7328810734374106e-15	1.4657732569272664e-15
3605.499999999999	-2.5549933584714237e-15	1.4268000004746752e-15
3605.749999999999	1.2742876155057002e-16	1.5130913760970886e-15
3605.999999999999	-2.172187829388157e-15	1.3992860410072506e-15
3606.249999999999	-1.1859286059892594e-15	1.4129543999188564e-15
3606.499999999999	9.150725628083965e-16	1.4887894714447707e-15
3606.749999999999	1.566113097496366e-16	1.5040075830124967e-15
3606.999999999999	2.802812540706693e-15	1.5695433691745092e-15
3607.249999999999	1.481489423867978e-15	1.5010463558288957e-15
3607.499999999999	-1.871909567388824e-15	1.3789160632960871e-15
3607.749999999999	1.3255484348169747e-15	1.4625104860144429e-15
3607.9999999999995	-1.4986240533579852e-15	1.3761155606142276e-15
3608.2499999999995	-1.4344836480974558e-15	1.366584428254367e-15
3608.4999999999995	1.245285604438407e-15	1.4200634415660433e-15
3608.7499999999995	-3.156136876302537e-15	1.2929489954133537e-15
3608.9999999999995	-2.4073483159849475e-15	1.3461413939515028e-15
3609.2499999999995	-1.3553996758232292e-15	1.3642212063315275e-15
3609.4999999999995	-1.5217365119941212e-15	1.3214030555731122e-15
3609.7499999999995	9.556795340580045e-16	1.3879003300093767e-15
3609.9999999999995	1.2097879359266369e-15	1.361799433256209e-15
3610.2499999999995	2.8928684483840597e-16	1.3102305851197095e-15
3610.4999999999995	9.659770194768934e-17	1.2696817415061069e-15
3610.749999999999	8.210284534384421e-16	1.3020717520135193e-15
3610.999999999999	7.198155336589601e-16	1.3088343571852792e-15
3611.249999999999	7.891295632217596e-16	1.3009240223699897e-15
3611.499999999999	8.969519869677853e-16	1.2877056497116127e-15
3611.749999999999	4.573270113266672e-16	1.2818462992989811e-15
3611.999999999999	1.1930821168661771e-15	1.303553953792096e-15
3612.249999999999	8.886990273253314e-16	1.2858991401933561e-15
3612.499999999999	-3.4567749155462162e-15	1.1695572590638467e-15
3612.749999999999	1.6070717991773214e-15	1.2930077583240694e-15
3612.999999999999	9.497216101861362e-16	1.2423853636270082e-15
3613.249999999999	-8.026040574675626e-16	1.1837841303250483e-15
3613.499999999999	2.0563456976975276e-15	1.2989577412620573e-15
3613.749999999999	-2.169633389777475e-15	1.164306713582054e-15
3613.999999999999	-6.572607211361315e-16	1.204700232528954e-15
3614.249999999999	2.5325063277877166e-15	1.288833262322645e-15
3614.499999999999	9.9030825264501e-16	1.2088536585858154e-15
3614.749999999999	3.439538218586065e-15	1.318694773603385e-15
3614.9999999999995	3.1158714710889093e-15	1.2888335799600002e-15
3615.2499999999995	1.2687550874618107e-15	1.2006740731724174e-15
3615.4999999999995	2.941251182089462e-15	1.2703550268200556e-15
3615.7499999999995	2.275803675759881e-15	1.2508267881002262e-15
3615.9999999999995	4.722315618852315e-16	1.1922053318866505e-15
3616.2499999999995	-1.0119080163164683e-15	1.125235095428463e-15
3616.4999999999995	-1.272673461875809e-15	1.1074756732607372e-15
3616.7499999999995	-1.2530134036535631e-15	1.1098383657879847e-15
3616.9999999999995	-7.793328860329347e-16	1.115429312635455e-15
3617.2499999999995	-4.375125019404454e-16	1.1182142510869088e-15
3617.4999999999995	7.341174996848917e-17	1.1151344392906922e-15
3617.749999999999	-9.15503702578549e-16	1.058948520437828e-15
3617.999999999999	-9.175663336842316e-16	1.0545730658696674e-15
3618.249999999999	6.438194729335082e-16	1.1164786805779848e-15
3618.499999999999	1.5925174438028876e-15	1.1457437747847393e-15
3618.749999999999	7.745233800188656e-16	1.103195298140906e-15
3618.999999999999	8.529072795621865e-16	1.1041847385024174e-15
3619.249999999999	2.5019396615783875e-15	1.171525340116792e-15
3619.499999999999	3.1416852369078475e-17	1.0675116000180953e-15
3619.749999999999	4.66151771148077e-16	1.0596454167951814e-15
3619.999999999999	7.724556137759402e-16	1.0498485278481197e-15
3620.249999999999	-8.649990454611561e-16	9.871641722239205e-16
3620.499999999999	6.53917270335082e-16	1.0502310691029235e-15
3620.749999999999	-1.384497481022901e-15	1.0038238279887549e-15
3620.999999999999	-2.249005670891123e-15	9.768194647182221e-16
3621.249999999999	1.4867854973706855e-15	1.0617037068570093e-15
3621.499999999999	7.367693745542877e-16	9.957373103204365e-16
3621.749999999999	1.0144278334554314e-15	1.0126005716299671e-15
3621.999999999999	1.107513895622482e-15	1.0328027309384558e-15
3622.2499999999995	-6.688208150420214e-16	9.746129438906246e-16
3622.4999999999995	1.9760313041882957e-15	1.088394667937058e-15
3622.7499999999995	1.3985749568480306e-15	1.0390929034838846e-15
3622.9999999999995	-3.134579887794915e-16	9.49756973811684e-16
3623.2499999999995	8.095687329368018e-16	1.0177993422228588e-15
3623.4999999999995	4.944925935906994e-16	9.78828309231754e-16
3623.7499999999995	3.682920165787583e-16	9.613367612335976e-16
3623.9999999999995	2.699675850285319e-16	9.611239442056e-16
3624.2499999999995	-6.286907762812768e-16	9.400585524447407e-16
3624.4999999999995	-1.0941528905567213e-16	9.272579787875969e-16
3624.749999999999	3.2402832468651473e-16	9.184980699262113e-16
3624.999999999999	1.6213526158493513e-16	9.107060020861822e-16
3625.249999999999	-6.13051318761851e-16	8.878831228388887e-16
3625.499999999999	-7.641405560305408e-16	8.677407322927406e-16
3625.749999999999	-1.8335626918007273e-16	8.860788897216778e-16
3625.999999999999	1.0525364810271129e-15	9.373648817933536e-16
3626.249999999999	2.1320014099968608e-15	9.64526369675602e-16
3626.499999999999	1.3914105404219169e-15	9.328099621194936e-16
3626.749999999999	1.4091862679738772e-15	9.29623424171923e-16
3626.999999999999	2.2093173068728125e-15	9.494959817848113e-16
3627.249999999999	8.312287947661928e-16	8.759946448472602e-16
3627.499999999999	1.6147231536689879e-15	9.151598072019637e-16
3627.749999999999	1.6972115631164663e-15	9.117758046985644e-16
3627.999999999999	4.548882446528445e-16	8.381255487809741e-16
3628.249999999999	1.1028638965002928e-16	8.442315445999344e-16
3628.499999999999	-1.025027921394727e-15	8.061389906542508e-16
3628.749999999999	-1.5335195873233758e-15	7.821737286589072e-16
3628.999999999999	-4.530672826349254e-16	7.958481756198215e-16
3629.2499999999995	-1.0993794147135254e-15	7.844156131120526e-16
3629.4999999999995	-4.1073601700250366e-16	7.911529661140725e-16
3629.7499999999995	-7.423157198231293e-17	8.02301454947156e-16
3629.9999999999995	-6.107515184309372e-16	8.111423613341227e-16
3630.2499999999995	9.462765154314161e-16	8.497406468888763e-16
3630.4999999999995	7.559330714694426e-16	8.331886172479024e-16
3630.7499999999995	1.9865630471566597e-16	7.997373273971396e-16
3630.9999999999995	4.438379587020833e-16	7.785122699257229e-16
3631.2499999999995	5.691165138811585e-16	7.874843076008365e-16
3631.4999999999995	-3.142032189543977e-16	7.649625485662919e-16
3631.7499999999995	-6.675032023530081e-16	7.54872268582125e-16
3631.999999999999	9.734026396881167e-16	8.022206691798116e-16
3632.249999999999	-8.464547943282401e-16	7.615522351019685e-16
3632.499999999999	-3.2080126150637385e-16	7.556348629324499e-16
3632.749999999999	3.2705027354452206e-16	7.589756667555393e-16
3632.999999999999	-1.5385330694590556e-15	7.272508947490767e-16
3633.249999999999	-3.292923697559042e-16	7.275289862535722e-16
3633.499999999999	-1.5242635818526952e-16	7.189229726907909e-16
3633.749999999999	-4.3003190399698945e-16	7.120005429897959e-16
3633.999999999999	5.304428953336585e-16	7.340394932444055e-16
3634.249999999999	-4.768338624645786e-16	7.240444515272456e-16
3634.499999999999	-2.3725469614953797e-16	7.283211208779325e-16
3634.749999999999	8.490295097900971e-16	7.390587457920385e-16
3634.999999999999	5.331022611506817e-16	7.421575628900091e-16
3635.249999999999	5.463167162816777e-16	7.422756181070327e-16
