TARGID,MAG_R,MAG_G,SNR,WEAVE_RA,WEAVE_DEC,CSV_RA,CSV_DEC,FLAG_Z,Z_FINAL,D_along,D_fil,is_member,nspec,timesc,err_lo,err_hi,t99,err_lo_t99,err_hi_t99,D_along_2D,D_fil_2D,is_member_2D
A2142-1,19.9489,20.4748,3.373627185821533,239.512662,25.2294763,239.513,25.2294,3.0,0.0882957,8.43277253985825,4.6267281487843235,True,502,7.447153034903357,3.97232518042817,2.0829341328333104,12.294658550887096,3.97232518042817,2.0829341328333104,8.480018105873224,4.358236606187516,False
A2142-6507,18.925,19.7471,7.689272403717041,239.9150217,25.5804651,239.915,25.5804,3.0,0.0893233,7.848769861087772,2.5695224440081526,True,536,6.086280842016294,4.0662813062030265,2.0818919937935627,11.901426323989892,4.0662813062030265,2.0818919937935627,7.803664796115412,2.1559458100862763,False
A2142-6502,19.1987,20.0939,7.809158802032471,239.8654606,25.680102,239.865,25.6802,3.0,0.089066,7.3278350579750775,2.234014441814377,True,537,2.395840792767695,1.8042265094254404,2.2158830015550013,12.133504016064064,1.8042265094254404,2.2158830015550013,7.306367433212867,2.1319503716880996,False
A2142-6589,19.7429,20.4208,4.106797218322754,240.0556319,25.6398341,240.056,25.6398,3.0,0.0904769,7.96754791135577,4.960991596282359,True,570,7.813653496355334,2.251739436606359,1.2129872264248824,11.99781903781296,2.251739436606359,1.2129872264248824,7.822694763783775,1.5188862385229074,False
A2142-2269,18.9781,19.8851,8.372122764587402,240.8172555,25.2851825,240.817,25.2852,3.0,0.0878312,10.557137607651253,3.0652122371549413,True,585,8.542458965739776,4.055608888118325,1.559457956439715,11.541457884863943,4.055608888118325,1.559457956439715,10.671366072709812,0.6072188167161757,False
A2142-7826,18.239,19.241,13.528054237365724,240.2746948,25.8491017,240.275,25.8491,3.0,0.0898137,7.457441170983568,2.8345271305167077,True,588,0.6284659276419777,0.5114631096862379,1.879465184641652,7.954129749366621,0.5114631096862379,1.879465184641652,7.3748767840049805,0.2997920842901635,True
A2142-1871,18.8911,19.7802,7.835700035095215,240.4514414,25.6501542,240.451,25.6502,3.0,0.0900707,8.630355107573406,3.5268000660964103,True,595,2.930968815214384,2.179502671063024,0.6548698307573391,5.267426162685897,2.179502671063024,0.6548698307573391,8.510922381375055,0.14390532479314658,True
A2142-7924,18.3121,19.2724,12.984380722045898,240.4305927,25.7786833,240.431,25.7787,3.0,0.0875239,7.836550687866175,3.8068476980423873,True,601,10.178891647416524,4.080439938414349,1.131795126452971,11.2705069764334,4.080439938414349,1.131795126452971,7.948630369991886,0.19049902028645463,True
A2142-2078,19.5212,20.3937,4.983202934265137,240.7434533,25.4857955,240.743,25.4858,2.0,0.0890844,9.747917115108619,0.9504601058480046,True,602,0.3305917899476842,0.2922236400336979,1.2135761769025264,7.606457238497824,0.2922236400336979,1.2135761769025264,9.717390523285564,0.7248109157772943,False
A2142-6917,17.8422,18.7774,15.171279907226562,240.589687,25.322226,240.59,25.3223,3.0,0.0848711,9.663430890056555,11.540160104616215,False,604,3.240757926987177,2.3489871160035243,1.1790339611236638,12.211553661974392,2.3489871160035243,1.1790339611236638,10.10226003885949,0.2782666749601915,True
A2142-1966,17.5717,18.7033,17.535964965820312,240.5025451,25.456714,240.503,25.4567,2.0,0.0869069,9.197026045576525,5.637792836082018,True,615,0.255865366531296,0.2230826022525054,0.8103665624304384,10.462805374375822,0.2230826022525054,0.8103665624304384,9.393548744827367,0.29780634266820954,True
A2142-1956,19.848,20.7219,4.072240352630615,240.5411746,25.4008095,240.541,25.4009,3.0,0.0907181,9.897849041311177,5.355588332018403,True,616,5.966430246595731,4.2444713498276485,1.6884879007311948,9.118303137581972,4.2444713498276485,1.6884879007311948,9.69256693198367,0.28176789842057737,True
A2142-2220,19.2304,20.0938,7.079614639282227,240.7105087,25.3010936,240.711,25.3011,3.0,0.0875437,10.266036481022848,3.837602544559448,True,619,0.8455513283736567,0.6088529187650482,1.0108288469860227,5.9120765158020925,0.6088529187650482,1.0108288469860227,10.410552201848672,0.2915066857261525,True
A2142-8111,19.461,20.394,4.265296936035156,240.7147621,25.583096,240.715,25.5831,3.0,0.0886222,9.24957008576378,1.0430670772404107,True,621,2.652042199174325,2.0183627940862703,2.638114934570898,11.761637044939496,2.0183627940862703,2.638114934570898,9.267773418877951,0.8108301832107278,False
A2142-8369,19.1491,19.4843,3.973153829574585,240.9723508,25.56218,240.972,25.5622,3.0,0.0929297,10.271903748996117,11.845709802100007,False,629,0.462351967164971,0.3748835283318257,0.8400940268942201,12.302130862233565,0.3748835283318257,0.8400940268942201,9.82414886123501,1.7110236750856387,False
A2142-1973,18.0398,19.032,12.017318725585938,240.5939515,25.5492662,240.594,25.5493,3.0,0.0897993,9.285547592809758,2.7354142992057655,True,652,0.7854904295348826,0.6471154008042488,1.250852958574737,7.950687941897105,0.6471154008042488,1.250852958574737,9.184187599800799,0.3233220586389533,True
A2142-8245,18.9872,19.9307,6.912419319152832,240.7978686,25.5050865,240.798,25.5051,3.0,0.0881822,9.671872358993468,2.176691325842835,True,659,3.772337011009624,2.69903242156652,4.261326311062652,9.814640180289636,2.69903242156652,4.261326311062652,9.738341363589257,0.9590949428305469,False
A2142-2244,18.6864,19.675,10.495112419128418,240.8529564,25.4233059,240.853,25.4233,3.0,0.087675,10.046546755432534,3.578802446480122,True,665,1.371193781874938,1.1260769039841714,1.548868089485647,8.290590457115211,1.1260769039841714,1.548868089485647,10.173002026485193,0.9988058684992643,False
A2142-2276,18.31,19.2752,10.432872772216797,240.8914922,25.3801867,240.891,25.3801,3.0,0.0888561,10.426014243851782,1.0350994732571375,True,666,6.105851377089659,4.573094362793474,2.0335454178852475,12.126751735651249,4.573094362793474,2.0335454178852475,10.419557206967495,1.0544367816040832,False
A2142-8507,19.0704,19.8701,7.766239166259766,241.0044636,25.3918232,241.005,25.3918,2.0,0.0870219,10.370702426397425,5.540782464064925,True,668,9.714418451342212,2.096194356192606,1.1898405479275596,12.225483808098096,2.096194356192606,1.1898405479275596,10.578567444528975,1.490065259891665,False
A2142-8118,19.976,20.8998,3.3251640796661377,240.7226411,25.6280591,240.723,25.628,2.0,0.0900257,9.22188940597192,3.4999816226154628,True,672,0.5366502725987097,0.442303978094495,1.3146430167954293,7.145114517207393,0.442303978094495,1.3146430167954293,9.098728484213824,0.9280594170780443,False
A2142-3239,17.4251,18.5218,23.92865753173828,240.3485638,26.1161491,240.349,26.1161,3.0,0.0888365,6.424959303826381,0.5366821349031021,True,673,4.800783511390332,3.379215999005296,1.7860747366097591,11.625512354777022,3.379215999005296,1.7860747366097591,6.422369831867109,0.5417053878715377,False
A2142-9357,19.6065,20.179,5.292304039001465,240.5222347,26.2956632,240.522,26.2957,3.0,0.0888597,6.012306128889687,1.5420200907623651,True,674,5.327485011563589,4.353762259199383,4.950065881647957,11.851978445804551,4.353762259199383,4.950065881647957,6.008343805653458,1.5396056144189751,False
A2142-3225,19.9639,20.672,3.326078414916992,240.3933119,26.1270347,240.393,26.1271,3.0,0.0865604,6.300166359778416,6.5849968387022555,True,676,0.2095156847743275,0.1924177139656473,1.260240102545584,3.917505853201392,0.1924177139656473,1.260240102545584,6.460067078198995,0.7264288588823136,False
A2142-9392,19.9305,20.4717,3.316364288330078,240.6013429,26.2942762,240.601,26.2943,3.0,0.0887141,6.152585133297175,1.8517601019519931,True,678,1.6217175627605016,1.3659275401408522,1.118261895787592,12.069726184865672,1.3659275401408522,1.118261895787592,6.158428968628018,1.8261250280677181,False
A2142-5319,19.4562,20.1367,4.717001914978027,240.9369445,26.7424978,240.937,26.7425,3.0,0.0857479,4.7710027346268795,9.679534522340417,False,686,0.5433941177962485,0.4529655358908604,1.601843937341644,6.355826978098197,0.4529655358908604,1.601843937341644,4.937587356258219,3.961680563050139,False
A2142-4693,19.1807,20.0654,7.921209335327148,240.5051338,26.6037494,240.505,26.6038,3.0,0.0896447,4.764407708305902,3.194183405994483,True,688,0.7444591515677965,0.6544280936888951,1.7291272829263449,8.554334755053837,0.6544280936888951,1.7291272829263449,4.720370128980517,2.104175844400871,False
A2142-7819,18.1977,19.1556,11.887306213378906,240.239976,25.9332487,240.24,25.9332,3.0,0.0889188,6.977270673441011,0.3439467430887124,True,691,4.412689362993725,3.4206613139866557,2.177707287277121,11.665989149929214,3.4206613139866557,2.177707287277121,6.968126434957461,0.2537925750095161,True
A2142-10451,19.2032,19.6596,5.259085655212402,240.7184863,26.6326878,240.718,26.6327,3.0,0.0910177,5.112567812504712,7.013191571105096,False,700,1.216414195502697,0.9565569031004416,1.1899386665363405,7.151612572492477,0.9565569031004416,1.1899386665363405,4.990374349223472,2.941623474462129,False
A2142-9269,19.1917,19.58,6.499314308166504,240.3450415,26.2776321,240.345,26.2776,3.0,0.0891909,5.782532995487031,1.3654644065321688,True,701,0.3921996188359919,0.360024327628528,0.7454282242731534,12.412836837964656,0.360024327628528,0.7454282242731534,5.75767297748811,0.8555402462338699,False
A2142-3231,18.2794,19.1894,9.962591171264648,240.2882128,26.1100525,240.288,26.11,3.0,0.0861097,6.1480041445752205,7.85108576084434,False,704,0.0969826865683556,0.0818598493966651,0.3163666050221416,1.907000641024624,0.0818598493966651,0.3163666050221416,6.336426107307946,0.31210195552006514,True
A2142-4029,19.7621,20.4667,4.129467010498047,240.5737268,26.5357708,240.574,26.5358,3.0,0.0894004,5.15666216359122,2.787795592230703,True,705,0.5362784205322297,0.4004092589178336,1.09421347378699,8.540764001451695,0.4004092589178336,1.09421347378699,5.122691237986285,2.216124669990999,False
A2142-3140,19.2934,20.2765,7.380374431610107,240.3553092,26.2177075,240.355,26.2178,2.0,0.0892394,6.049985758024768,1.4246816645925509,True,709,6.231681898309193,3.280694827680774,0.771655939679464,12.183827620584772,3.280694827680774,0.771655939679464,6.020764709700589,0.7713575962798125,False
A2142-10354,19.5616,20.1662,6.227658748626709,240.6399942,26.7094743,240.64,26.7095,3.0,0.0899149,4.5901824974580965,4.254113049878377,True,710,4.24164411451701,2.532006857560466,1.6828236964747552,12.02332874355487,2.532006857560466,1.6828236964747552,4.534352202415951,2.811265115246653,False
A2142-3235,19.4844,20.332,6.0159687995910645,240.3704817,26.1798219,240.37,26.1798,3.0,0.0890837,6.222455382727816,1.0553877047297102,True,712,3.9215565978102696,2.6935071755919218,2.1831527032316345,11.837668954676287,2.6935071755919218,2.1831527032316345,6.203016941230994,0.7499366940255593,False
A2142-10478,19.9654,20.708,4.264064311981201,240.7668131,26.6822657,240.767,26.6823,3.0,0.0920675,5.051483345487005,9.934138470497402,False,715,2.9061850781778027,2.271016795369734,1.8188931959444936,11.129994345908475,2.271016795369734,1.8188931959444936,4.87562760912197,3.2186579735061227,False
A2142-9155,19.9037,20.3702,3.36868667602539,240.1649737,26.4152613,240.165,26.4153,3.0,0.0901739,4.94042924602567,3.9482767058113946,True,722,8.330116568334192,1.3643713909026918,0.5980704163442265,12.23764677745528,1.3643713909026918,0.5980704163442265,4.866592289089931,0.47934557506528824,True
A2142-9158,18.6918,19.1061,8.488178253173828,240.2119386,26.4185755,240.212,26.4185,3.0,0.0899513,5.00206314370334,3.3411370067876893,True,738,0.3926434525132212,0.3201217908691571,1.052052599609917,12.39441271098826,0.3201217908691571,1.052052599609917,4.939262249697885,0.6570532743783203,False
A2142-5268,18.4699,19.4222,13.393439292907717,240.7875548,26.8036867,240.788,26.8037,2.0,0.0922163,4.583917741561477,10.45739611301107,False,744,0.4125404905840457,0.3369474758848312,0.566237544110836,1.6478266415152416,0.3369474758848312,0.566237544110836,4.41734152880688,3.5406938397230423,False
A2142-9265,19.3612,20.2111,6.938058376312256,240.3203804,26.3019613,240.32,26.302,3.0,0.0912964,5.768020196319084,7.1879061714287005,False,745,4.921577526241512,3.5642700187421994,2.835549628578361,8.68062215515217,3.5642700187421994,2.835549628578361,5.613310228957646,0.815012953739433,False
A2142-3135,19.5118,20.4398,7.5757341384887695,240.3175405,26.1984257,240.317,26.1984,3.0,0.0903379,6.13250748016601,4.407685389283055,True,755,0.6859204949935815,0.5729587028457287,1.8852247128195607,8.308300009631935,0.5729587028457287,1.8852247128195607,6.030100285826148,0.5947151413492765,False
A2142-3118,18.6542,19.5733,12.20179843902588,240.2492472,26.1679087,240.249,26.1679,3.0,0.0882171,5.990269171480828,1.7738472320487226,True,759,0.1457867655729456,0.1244199931335769,0.5113784414892173,0.7905464989914914,0.1244199931335769,0.5113784414892173,6.029095751762672,0.28688987727445747,True
A2142-3030,19.7307,20.6649,4.637057304382324,240.1824857,26.2575857,240.183,26.2576,3.0,0.0911516,5.684944319105173,6.7282803024163895,True,762,6.975403596328927,2.328734439344018,0.8302846713982754,11.651209657263149,2.328734439344018,0.8302846713982754,5.5410787506447425,0.22571250349762886,True
A2142-4689,18.2458,19.194,14.472569465637209,240.430855,26.5084053,240.431,26.5084,3.0,0.0907849,5.082750605642932,5.915534068703177,True,763,4.063117791677331,3.284608910194465,1.304750100410903,12.016522264565936,3.284608910194465,1.304750100410903,4.973743060108532,1.6388389211051615,False
A2142-9166,19.3544,20.1016,7.8676605224609375,240.2341597,26.3108863,240.234,26.3109,3.0,0.0923103,5.6287731559311585,10.08081015731948,False,764,2.123612073029671,1.7333462697742608,1.6919657368379577,11.949375408543686,1.7333462697742608,1.6919657368379577,5.418813739170626,0.519009180250732,False
A2142-4593,18.9578,19.7011,8.824201583862305,240.3117982,26.6917387,240.312,26.6918,3.0,0.0875917,3.9552690659173844,3.852871781153942,True,768,1.238546325857092,0.9521139787210736,1.929521731228366,7.724467416939264,0.9521139787210736,1.929521731228366,4.008790965271185,1.5789467189988784,False
A2142-3767,17.2801,18.3458,25.752769470214844,241.0323379,25.7401362,241.032,25.7401,2.0,0.0885233,9.178365952186462,2.4730304745112996,True,796,1.943194773149788,1.3940143881813645,2.9657654624840752,7.47658316001203,1.3940143881813645,2.9657654624840752,9.206508111093758,2.288117243133983,False
A2142-8130,19.8625,20.6808,3.943335056304932,240.7333523,25.6894085,240.733,25.6894,2.0,0.0905023,9.034670678715283,4.881859264782986,True,808,2.9515800398108976,2.375848443794304,1.7927246220703372,11.68197940640425,2.375848443794304,1.7927246220703372,8.867975698085688,1.0890383965436097,False
A2142-7995,18.2471,19.2562,13.56687831878662,240.5191892,25.8151946,240.519,25.8152,3.0,0.0868515,7.790969391237753,5.771435223380306,True,814,3.90068861953282,1.60556298805116,1.970602414665848,12.099938489060582,1.60556298805116,1.970602414665848,7.9624285868023446,0.5604716474555423,False
A2142-7922,17.9089,18.9456,15.217484474182127,240.459602,25.8888805,240.46,25.8889,3.0,0.0879221,7.47937243246998,2.685472347977603,True,817,2.485849731005646,2.0809788699722374,1.8971346693839672,10.388201686063963,2.0809788699722374,1.8971346693839672,7.552630370344712,0.49100423808198285,True
A2142-7918,19.6155,20.5113,4.858734607696533,240.4306162,25.9195984,240.431,25.9196,3.0,0.0873608,7.2569183241216475,4.280171307672437,True,818,2.843202957486673,2.261694757883287,1.705254483754386,11.511993404053849,2.261694757883287,1.705254483754386,7.374192188809023,0.447333682568311,True
A2142-3251,18.3899,19.3584,13.640056610107422,240.3838637,26.0595369,240.384,26.0596,3.0,0.0887601,6.714944011488434,0.5851726737086365,True,836,1.278216510452686,1.053668927788753,1.6354910778074163,4.455976901779975,1.053668927788753,1.6354910778074163,6.717905003097397,0.5562495240933816,False
A2142-8093,19.1852,19.6105,6.840087890625,240.6643207,25.7692651,240.664,25.7693,3.0,0.0893627,8.468059374521632,1.787119146823844,True,849,7.653425072769004,2.015098508680192,0.607954007182741,12.445625337999148,2.015098508680192,0.607954007182741,8.415754503525124,0.9962974276761539,False
A2142-3262,19.8275,20.9789,5.496659278869629,240.3559608,26.0417835,240.356,26.0418,3.0,0.0869913,6.604364828728359,5.324112135144884,True,850,0.3946444618417928,0.3400850562192378,1.0234538097146595,10.505611788131368,0.3400850562192378,1.0234538097146595,6.739064796591148,0.42007255940060867,True
A2142-3330,18.8068,19.8336,11.25439167022705,240.456038,26.0417202,240.456,26.0417,3.0,0.0884489,6.896041637754467,1.3503004915843577,True,855,1.1774417175619911,0.9510085100077968,1.958085512415944,9.19985960734046,0.9510085100077968,1.958085512415944,6.922893783791259,0.7830028340696472,False
A2142-7997,18.7822,19.8828,11.269954681396484,240.509781,25.7796349,240.51,25.7796,3.0,0.0902405,8.21887124807124,4.054124077605744,True,857,0.1933550567818542,0.1700125009235371,0.4951214781247284,11.292547116124108,0.1700125009235371,0.4951214781247284,8.090177172508914,0.45756754441533937,True
A2142-7999,18.7037,19.7218,9.664118766784668,240.5191479,25.7908567,240.519,25.7908,3.0,0.0905226,8.214947779761884,4.870027079831404,True,858,6.982281292823839,1.5470039075528668,1.1770888852619912,12.059894813266228,1.5470039075528668,1.1770888852619912,8.061604102136886,0.5127093061523725,False
A2142-8098,19.9416,20.279,3.8134958744049072,240.7024941,25.7725841,240.703,25.7726,2.0,0.0894204,8.530130371315655,2.0063716833934615,True,861,7.274224121039338,3.2320237888682035,1.1189332988990524,12.24415962469749,3.2320237888682035,1.1189332988990524,8.4720768910872,1.1424532927257254,False
A2142-9368,18.9024,19.7455,10.30788230895996,240.527763,26.1644982,240.528,26.1645,2.0,0.0884933,6.531275665007495,1.6113522705034302,True,867,0.7118785166510673,0.5996715040301623,2.768657905821046,11.398083668945889,0.5996715040301623,2.768657905821046,6.553480215201852,1.2934908004954992,False
A2142-9475,19.8447,20.8168,3.6813151836395264,240.6487682,26.1782757,240.649,26.1783,2.0,0.0877675,6.641681376622223,3.531897576374431,True,874,0.2300603922373447,0.2104250516668537,1.1039350286285623,7.986562647444581,0.2104250516668537,1.1039350286285623,6.718325247817611,1.7643319457791078,False
A2142-5031,19.3113,19.8775,6.493509769439697,241.0560274,26.123946,241.056,26.1239,3.0,0.0834146,7.223619650908714,15.965293887817376,False,902,6.593719006376967,3.3894516337202294,1.607201492075058,12.089980378251605,3.3894516337202294,1.607201492075058,7.681117161316354,3.1477800119918267,False
A2142-3338,19.143,19.9484,6.011998176574707,240.6041832,26.0655848,240.604,26.0656,3.0,0.0885355,7.075984982048566,1.6151878032941231,True,915,2.4802896841745223,1.5757261750953466,1.203095397458828,12.103665683766549,1.5757261750953466,1.203095397458828,7.096721487513331,1.3727837549278101,False
A2142-4938,18.977,19.6833,8.944600105285645,240.9690953,26.2907017,240.969,26.2907,3.0,0.0887089,6.835100612961267,3.1822279633875756,True,935,1.4173980414767673,1.1129154167326512,1.581973558100921,12.183267387721308,1.1129154167326512,1.581973558100921,6.8419861201771,3.1655067264297396,False
A2142-4116,19.9567,20.7193,3.7922887802124015,240.5757929,26.4076311,240.576,26.4077,3.0,0.0905582,5.758981770715727,5.388613481314987,True,941,4.936218319428442,4.109264597927903,1.504419614855565,12.225698440161072,4.109264597927903,1.504419614855565,5.6493037207184615,1.9630417806773726,False
A2142-3258,18.8503,19.7961,8.54198932647705,240.4613826,26.090692,240.461,26.0906,3.0,0.0895185,6.786425046948159,2.1810321875955183,True,954,2.067347351302008,1.7722360066587155,2.4025370240551087,12.0945850795345,1.7722360066587155,2.4025370240551087,6.732994193877414,0.9013370331601182,False
