nspec,t90,t90_err_lo,t90_err_hi,t99,t99_err_lo,t99_err_hi
333,7.7460591184939585,1.0004422124943888,2.6272949995604282,11.96974637079431,1.5574665064704991,0.397833591972212
337,1.362899170210494,0.4553382708534489,0.7345009168333745,12.457743404349245,0.20118528701444127,0.06805156470628937
344,10.430056166482299,1.0676104417373455,1.007941255984731,11.991774743802317,1.1667476215882875,0.4443107040763543
354,8.363113208239973,1.172346744406651,1.9478385418228221,9.92711382246597,0.9514165940368446,1.2612598161158903
363,7.761216899713494,1.0244085892202675,1.794285054174333,12.061891025475543,1.1522600779584913,0.39713288989444884
378,6.787219950957445,0.8773233809061152,0.4046886309939799,7.095520709333812,0.5533365365085832,0.5328825242375927
389,7.304783130625722,1.474379656759905,3.323172047442709,12.28596653057966,0.6801689048563251,0.21559998342207187
390,11.240109587903085,1.0221424523923837,0.8265838189644459,12.385049657927325,0.7310204578794366,0.1539814090261693
392,9.517179375988205,2.2658118675770638,1.5869079222864961,10.515408356170347,1.9518513381869855,1.502250864317677
394,9.284259775504351,1.3081103935375902,1.8169537055390244,12.209379044822219,1.0117716575470865,0.29106123729724764
396,2.5671093794617716,1.1571337113543374,1.9160989827142876,7.552107053472698,3.0489109386440063,1.2694039380136797
397,5.717236654886803,0.7532484636068313,1.0530610395651987,6.533792008295918,0.7584900524520686,1.2959296955401989
399,5.006953673591689,1.5509703267309138,3.0559730573911876,11.392115252225457,1.73166893685986,0.7439763790406548
401,7.459863198032331,1.9028455761831298,1.3553418836643045,10.822539777724145,2.101446655051804,1.2980113322637017
403,7.727600131344099,0.7920263763621076,1.2505201955176783,10.728113489730358,1.7860098017536288,1.4009547369063675
410,8.625931039556836,1.3602250629612147,1.0701084909078773,11.000975725653017,1.6778922413387853,1.1323795137935964
430,9.374513769165178,1.7690442606500092,1.4510681842877045,12.463458410641628,0.2613919738038639,0.07020989683712742
436,10.348985031509297,2.111921988388449,1.2015735015051483,11.893826714424687,1.734431701563656,0.5647240438026362
437,3.4764822424878465,0.569979330382318,1.46909277888461,3.6467194438451487,0.5533387149273161,1.5985200895770286
444,5.7421470374994215,0.9767775427830632,0.8573154950806998,8.85509729099953,1.8997302675621324,0.9402195690411332
464,8.262868475821332,1.4439018202040037,2.1608450702060615,9.728889224431805,1.6882572398917919,2.0620043513470296
465,8.67031294923774,2.8028362738466104,1.1491729435649258,12.270856845431615,0.9816012796662132,0.2871107962599133
467,3.9123398762122927,0.900232530946055,0.8667830783426393,4.296870416211838,0.6921239760653304,1.294977636574428
486,7.844670678025502,2.0795234194188295,1.9698502201203967,9.331447607869958,1.6403136526857462,2.2411389643354536
490,4.7396441001583165,1.276786960412141,2.716142329934767,11.87752908780705,1.6604772222328723,0.526495640284157
492,6.510142100391692,0.3437134368934682,0.6234191289196884,11.112691953776984,2.0293145868821565,0.8940451463558521
493,5.364407865267111,0.9692715475391065,1.228622154144138,12.307697178374053,0.7323866894005793,0.20952261807410544
498,10.704256245785238,1.3150051285610207,0.791884774758314,11.627752115230612,0.8104674842921753,0.7138342908045594
502,4.422230105585421,1.4940593572296543,3.9572863831734955,12.294658550887096,0.8975902837225274,0.23722188443900905
511,5.17691596924153,1.2545875762897611,2.2869400063292575,8.402832924888788,1.8910533886489338,2.3591630283005944
514,12.167899428199007,0.6265232654241952,0.2561466168177269,12.426066717777386,0.21557774813427777,0.09294858172425435
536,5.157326832611247,1.0833737167380972,2.8927577699923646,11.901426323989893,2.007078566987726,0.5470651903406765
537,9.094454570354147,2.27308486351782,2.0331459064300095,12.133504016064064,1.290433567518015,0.33557618193669825
570,3.8183614369548176,0.855912405738497,1.4791621876657137,11.997819037812961,1.385927744643908,0.45760647642849506
585,2.669544480614981,1.128742686071707,3.3813288643817447,11.541457884863943,1.556132751321984,0.7387153649411307
