nspec,timesc,err_lo,err_hi,t99,err_lo_t99,err_hi_t99,m_star,err_lo_m,err_hi_m
222,2.0310909222203097,1.6327441779813547,1.9681356912374595,12.312046771136526,0.6607986873099332,0.19546357296695938,12.312046771136526,0.6607986873099332,0.19546357296695938
224,4.516308598479252,2.905013601664983,1.9367550679202061,12.049452258016288,1.415388864799537,0.411752009668227,12.049452258016288,1.415388864799537,0.411752009668227
229,0.8382380110063172,0.6222880151856165,2.357405186761255,5.934214950600509,1.113878816012873,2.2719246429671465,5.934214950600509,1.113878816012873,2.2719246429671465
234,4.234455354311239,3.0355590207258665,1.0559002632883692,11.699550811504038,1.0643348693934573,0.6072108334281197,11.699550811504038,1.0643348693934573,0.6072108334281197
235,0.9475618838896853,0.6882275136679175,2.119357453934222,6.21284570731879,1.125687951002746,3.5071155585731315,6.21284570731879,1.125687951002746,3.5071155585731315
236,7.7417238450546435,3.2600849283487614,1.401391518545024,11.448390180152611,1.1144019334352606,0.8670291888027499,11.448390180152611,1.1144019334352606,0.8670291888027499
237,2.370753714687238,1.5706932394458466,0.9682529805996394,5.641648950604612,1.3219893077503846,1.3217422718695353,5.641648950604612,1.3219893077503846,1.3217422718695353
238,6.225904753104699,2.422838962796038,0.8270042056810842,12.080377148177508,0.6308391481804616,0.2865695004421891,12.080377148177508,0.6308391481804616,0.2865695004421891
241,0.8149665580060859,0.6061550745572399,2.060361610706947,5.115357897509853,1.6143466303500351,4.397681595923983,5.115357897509853,1.6143466303500351,4.397681595923983
246,0.6371553740575973,0.4894909862630836,1.5611986211831699,11.128412000629465,1.1476034922104326,1.1451809864008293,11.128412000629465,1.1476034922104326,1.1451809864008293
250,0.5923925707333453,0.4719345980381515,1.1503450788005125,12.327117399306205,0.46052425561760124,0.15184819007245842,12.327117399306205,0.46052425561760124,0.15184819007245842
252,0.5378658482336145,0.4318139899471369,0.722666191554818,6.788805701766066,1.4958088216590202,2.3637418592038326,6.788805701766066,1.4958088216590202,2.3637418592038326
257,3.285055425901483,2.599433046021165,1.0278705774264232,12.205902638781978,0.9580829499976407,0.2745628667250699,12.205902638781978,0.9580829499976407,0.2745628667250699
274,1.231435277231066,0.9379694413733093,2.3221411032454125,7.815024053242738,2.0775636714377956,3.1073296759581384,7.815024053242738,2.0775636714377956,3.1073296759581384
275,5.5881982785114115,4.1309258133305775,2.9164056228528548,11.235589416272564,1.7746888009034087,0.9519654611574904,11.235589416272564,1.7746888009034087,0.9519654611574904
276,2.985765273982297,1.9823169976662784,2.941145313674573,9.412392329079086,3.66772203822656,2.5905485501445114,9.412392329079086,3.66772203822656,2.5905485501445114
287,2.211731993659809,1.855041805577688,2.354415241301286,12.08569940044911,2.2500743965342593,0.39597438181690947,12.08569940044911,2.2500743965342593,0.39597438181690947
296,4.179812235274909,3.124282221845222,1.463614749592467,11.816526828046586,0.9434470926303717,0.5010746877678738,11.816526828046586,0.9434470926303717,0.5010746877678738
305,4.3332332954279495,3.3031609239351107,2.7877994914591238,9.598670732216,2.475403604348215,1.7878297036977635,9.598670732216,2.475403604348215,1.7878297036977635
309,4.349010209039597,2.2666366229908155,1.1320534477897084,12.066525017927246,1.0991545734766213,0.3885296439436008,12.066525017927246,1.0991545734766213,0.3885296439436008
337,11.09046682403807,0.8482827418768188,0.40139309142833923,12.457743404349245,0.20118528701444127,0.06805156470628937,12.457743404349245,0.20118528701444127,0.06805156470628937
344,1.1032627477380874,0.9106260571023306,1.293710964723343,11.991774743802317,1.1667476215882875,0.4443107040763543,11.991774743802317,1.1667476215882875,0.4443107040763543
354,1.377317242987516,1.1145403166122936,1.1490890696716871,9.92711382246597,0.9514165940368446,1.2612598161158903,9.92711382246597,0.9514165940368446,1.2612598161158903
363,4.099902186159626,2.594978041418508,1.2493569593658531,12.061891025475543,1.1522600779584913,0.3971328898944506,12.061891025475543,1.1522600779584913,0.3971328898944506
378,0.221269099392857,0.17567672679918278,0.6712916386268566,7.095520709333812,0.5533365365085832,0.5328825242375927,7.095520709333812,0.5533365365085832,0.5328825242375927
389,4.748068399991352,3.7391951393108123,1.7437954714991601,12.28596653057966,0.6801689048563251,0.21559998342207187,12.28596653057966,0.6801689048563251,0.21559998342207187
390,0.6688332606500693,0.5608047448489955,1.4259086451040415,12.385049657927325,0.7310204578794366,0.1539814090261693,12.385049657927325,0.7310204578794366,0.1539814090261693
392,0.7279941451541969,0.5877938535971179,1.4245566311776385,10.515408356170347,1.9518513381869855,1.502250864317677,10.515408356170347,1.9518513381869855,1.502250864317677
394,2.3364155878102277,1.8820719998677156,1.8900994864204819,12.209379044822219,1.0117716575470865,0.29106123729724764,12.209379044822219,1.0117716575470865,0.29106123729724764
396,4.0457278840565625,3.5121326598326537,3.189324648653077,7.552107053472698,3.0489109386440063,1.2694039380136797,7.552107053472698,3.0489109386440063,1.2694039380136797
397,0.8223146542935957,0.6469896026173083,0.7323441552433554,6.533792008295918,0.7584900524520686,1.2959296955401989,6.533792008295918,0.7584900524520686,1.2959296955401989
399,6.142527863666774,4.063749932060685,1.5587347525723674,11.392115252225457,1.73166893685986,0.7439763790406548,11.392115252225457,1.73166893685986,0.7439763790406548
401,3.023476347687877,1.9163956625333345,1.6531822491950061,10.822539777724145,2.101446655051804,1.2980113322637017,10.822539777724145,2.101446655051804,1.2980113322637017
403,2.9202281382106907,2.43065168888801,1.8158682108884125,10.728113489730358,1.7860098017536288,1.4009547369063675,10.728113489730358,1.7860098017536288,1.4009547369063675
410,2.1217353423497425,1.40757218248317,1.6193297224842178,11.000975725653017,1.6778922413387853,1.1323795137935964,11.000975725653017,1.6778922413387853,1.1323795137935964
430,3.087052470212937,1.7434732233835852,1.6917203867106307,12.463458410641628,0.2613919738038639,0.07020989683712742,12.463458410641628,0.2613919738038639,0.07020989683712742
436,0.9452406733332364,0.7683731628767028,2.0465212737404137,11.893826714424687,1.734431701563656,0.564724043802638,11.893826714424687,1.734431701563656,0.564724043802638
437,0.11997187611658866,0.10785178346734359,0.3107374166835175,3.6467194438451487,0.5533387149273161,1.5985200895770286,3.6467194438451487,0.5533387149273161,1.5985200895770286
444,3.397557213093967,2.5427231044055625,0.7745230699857308,8.85509729099953,1.8997302675621324,0.9402195690411332,8.85509729099953,1.8997302675621324,0.9402195690411332
449,0.9248673823313651,0.7067277638045923,1.5071665730341555,6.256757334767347,1.4457753616954392,4.234978508546874,6.256757334767347,1.4457753616954392,4.234978508546874
464,0.8805747310210732,0.6538807753317979,1.70746774552119,9.728889224431807,1.6882572398917937,2.062004351347028,9.728889224431807,1.6882572398917937,2.062004351347028
465,3.3199483364591877,1.3448044919669044,2.6292905342256248,12.270856845431615,0.9816012796662132,0.2871107962599133,12.270856845431615,0.9816012796662132,0.2871107962599133
467,0.3333161506564868,0.26018953861197325,0.8033617261898045,4.296870416211838,0.6921239760653304,1.294977636574428,4.296870416211838,0.6921239760653304,1.294977636574428
486,1.1883594190258195,0.8979400773086637,1.9643402657078175,9.331447607869958,1.6403136526857462,2.2411389643354536,9.331447607869958,1.6403136526857462,2.2411389643354536
490,6.2164011097149885,2.764112359442935,2.438356056179126,11.87752908780705,1.6604772222328723,0.5264956402841552,11.87752908780705,1.6604772222328723,0.5264956402841552
492,4.597409923961616,2.453851672552088,0.797081229565662,11.112691953776984,2.0293145868821565,0.8940451463558521,11.112691953776984,2.0293145868821565,0.8940451463558521
493,6.768524865941131,1.362486486325631,1.0518332437739346,12.307697178374053,0.7323866894005793,0.20952261807410544,12.307697178374053,0.7323866894005793,0.20952261807410544
498,0.660357281504039,0.5027138359721981,1.637562320273128,11.627752115230612,0.8104674842921753,0.7138342908045594,11.627752115230612,0.8104674842921753,0.7138342908045594
502,7.447153034903357,3.97232518042817,2.0829341328333104,12.294658550887096,0.8975902837225274,0.23722188443900905,12.294658550887096,0.8975902837225274,0.23722188443900905
511,3.1686423272366513,2.682377613335907,2.5287016511137903,8.402832924888788,1.8910533886489338,2.3591630283005944,8.402832924888788,1.8910533886489338,2.3591630283005944
514,0.18219644292016923,0.1487425185863085,0.5229377928697687,12.426066717777386,0.21557774813427777,0.09294858172425435,12.426066717777386,0.21557774813427777,0.09294858172425435
536,6.086280842016294,4.0662813062030265,2.0818919937935627,11.901426323989893,2.007078566987726,0.5470651903406765,11.901426323989893,2.007078566987726,0.5470651903406765
537,2.395840792767695,1.8042265094254404,2.2158830015550013,12.133504016064064,1.290433567518015,0.33557618193669825,12.133504016064064,1.290433567518015,0.33557618193669825
570,7.813653496355334,2.251739436606359,1.2129872264248824,11.997819037812961,1.385927744643908,0.45760647642849506,11.997819037812961,1.385927744643908,0.45760647642849506
585,8.542458965739776,4.055608888118325,1.559457956439715,11.541457884863943,1.556132751321984,0.7387153649411307,11.541457884863943,1.556132751321984,0.7387153649411307
