TARGID,MAG_R,MAG_G,SNR_RED,SNR_BLUE,WEAVE_RA,WEAVE_DEC,CSV_RA,CSV_DEC,FLAG_Z,Z_FINAL,D_along,D_fil,is_member,nspec,timesc,err_lo,err_hi,t99,err_lo_t99,err_hi_t99,m_star,err_lo_m,err_hi_m
A2142-920,19.8562,20.74,4.262420177459717,1.369295597076416,240.2444666,25.170952,240.244,25.171,3.0,0.0872964,9.913838442120404,4.865204790459965,True,403,4.857321011281825,4.213990117512661,2.8699763050257854,11.800415858024987,1.8304453227859876,0.6230153927631097,11.800415858024987,1.8304453227859876,0.6230153927631097
A2142-1866,19.6056,20.3569,5.038389682769775,2.000913381576538,240.3284743,25.5984293,240.329,25.5985,3.0,0.088263,8.44491900791904,1.7894162472278252,True,410,0.5828437979193719,0.4808282611810561,1.899832976273352,7.442057307173671,1.1663334741728102,1.8041205888771872,7.442057307173671,1.1663334741728102,1.8041205888771872
A2142-789,21.2721,21.6267,0.794825553894043,0.3897425234317779,240.0870479,25.3398021,240.087,25.3398,3.0,0.0899765,9.220399101508082,3.8179514808521233,True,,,,,,,,,,
A2142-6660,19.9002,20.5255,3.103116512298584,1.280958652496338,240.1537645,25.4957512,240.154,25.4958,3.0,0.0894019,8.647983220514684,2.1585380903210436,True,436,0.5877943103126233,0.4343118350657899,1.4489800839401656,4.687078781245071,0.9595569869086712,2.619429498164373,4.687078781245071,0.9595569869086712,2.619429498164373
A2142-745,20.6894,21.1027,1.4576929807662964,0.8663490414619446,240.0598357,25.2757233,240.06,25.2757,3.0,0.0897371,9.40881623306978,3.3965580888876548,True,,,,,,,,,,
A2142-824,18.8646,19.7977,8.792844772338867,2.9905800819396973,240.2189509,25.3269276,240.219,25.3269,3.0,0.088449,9.362493192954153,1.9511685697469523,True,444,1.2247712589365165,0.8781019262026456,1.9353254178766093,6.394987062644267,1.5630057974336404,3.85780258518372,6.394987062644267,1.5630057974336404,3.85780258518372
A2142-909,17.9662,18.9749,15.344727516174316,5.435127258300781,240.2535732,25.1158955,240.254,25.1159,3.0,0.0829264,9.651785292482474,17.262461769715486,False,449,4.209523448550837,2.2460058128897726,2.00705760043103,8.791106228589822,1.2062620488301468,2.08650820721558,8.791106228589822,1.2062620488301468,2.08650820721558
A2142-909,17.9662,18.9749,15.344727516174316,5.435127258300781,240.2535732,25.1158955,240.254,25.1159,3.0,0.0829264,9.651785292482474,17.262461769715486,False,449,4.209523448550837,2.2460058128897726,2.00705760043103,8.791106228589822,1.2062620488301468,2.08650820721558,8.791106228589822,1.2062620488301468,2.08650820721558
A2142-1961,17.3399,18.4075,22.204736709594727,8.842248916625977,240.4735782,25.4765149,240.474,25.4765,2.0,0.0877874,9.15590833193166,3.1015623260624645,True,464,3.820316001866392,2.380636015143578,1.22834748752331,11.630101542209488,1.0616160138942767,0.5168047289769646,11.630101542209488,1.0616160138942767,0.5168047289769646
A2142-7038,19.822,20.0236,3.834048271179199,2.445744752883911,240.6804204,25.2360405,240.68,25.236,3.0,0.0858388,10.272990835931779,8.762809835395442,False,465,8.44301294998336,1.9414196258125305,0.654920110680278,12.244226283608649,1.57250009466018,0.306522267328404,12.244226283608649,1.57250009466018,0.306522267328404
A2142-6925,18.82,19.7038,7.43375301361084,2.4823198318481445,240.5884565,25.2989947,240.588,25.299,3.0,0.0878522,10.08796710313332,2.944018225129946,True,467,0.7251676906808107,0.5485325748285634,1.6863072534492196,5.028267862468314,1.2699565642751751,2.18738535756588,5.028267862468314,1.2699565642751751,2.18738535756588
A2142-1666,19.2539,19.9919,3.922163724899292,1.56482195854187,240.0767659,25.778105,240.077,25.7782,3.0,0.0907815,7.458603252048706,5.733089890421643,True,486,6.027544104874107,2.3921828351365404,0.9854232711911336,12.301464588275886,0.6846706722577824,0.2046212799068332,12.301464588275886,0.6846706722577824,0.2046212799068332
A2142-1669,18.7367,19.427,7.566657066345215,3.5257928371429443,240.1438762,25.8094516,240.144,25.8094,3.0,0.0914741,7.510594939258915,7.6578593773138,False,490,1.2724180240192098,0.9266909141974188,1.48977002765975,12.183113035318682,1.5889123559594085,0.2851464331102171,12.183113035318682,1.5889123559594085,0.2851464331102171
A2142-5654,18.2298,19.182,14.72959041595459,5.464112281799316,239.5545242,25.2269637,239.554,25.2269,3.0,0.0882149,8.513231025405341,4.575141278838778,True,492,0.2684397514691792,0.2317587962799248,0.5890482863225825,9.672121229108829,1.3326186819786638,1.8139354483053705,9.672121229108829,1.3326186819786638,1.8139354483053705
A2142-6584,19.9465,20.3312,2.8675084114074707,1.7363567352294922,240.1351124,25.617609,240.135,25.6176,3.0,0.0898434,8.153089911827541,3.1548373785985078,True,,,,,,,,,,
A2142-1566,18.1473,19.1616,14.262171745300291,5.55732011795044,239.9944041,25.9054394,239.994,25.9054,3.0,0.0901555,6.727561712815183,4.010830200654783,True,498,2.316690034039558,1.8358662329610864,1.2572731716243304,11.67818718255478,1.066029249482174,0.4752849282903213,11.67818718255478,1.066029249482174,0.4752849282903213
A2142-1,19.9489,20.4748,3.373627185821533,1.4857187271118164,239.512662,25.2294763,239.513,25.2294,3.0,0.0882957,8.43277253985825,4.6267281487843235,True,502,3.670083024279164,2.924550932110133,1.4610819385808624,12.268404346149907,0.7837600438682255,0.2256200698918569,12.268404346149907,0.7837600438682255,0.2256200698918569
A2142-5762,19.911,20.3212,2.815378904342652,1.3691067695617676,239.8047242,25.1734653,239.805,25.1735,3.0,0.0892969,9.30439251298866,3.635208298550994,True,,,,,,,,,,
A2142-5769,20.4376,20.7686,2.586743831634521,1.4504997730255127,239.7118951,25.1649825,239.712,25.1649,3.0,0.0903423,9.270006869654123,5.722433634417016,True,,,,,,,,,,
A2142-6507,18.925,19.7471,7.689272403717041,2.976804733276367,239.9150217,25.5804651,239.915,25.5804,3.0,0.0893233,7.848769861087772,2.5695224440081526,True,536,1.4721289335084116,1.1342229872811815,2.0384752858400788,7.692361695007779,1.5833572406800522,3.1669408175151474,7.692361695007779,1.5833572406800522,3.1669408175151474
A2142-6502,19.1987,20.0939,7.809158802032471,2.8069372177124023,239.8654606,25.680102,239.865,25.6802,3.0,0.089066,7.3278350579750775,2.234014441814377,True,537,2.2344969860254675,1.6702088192195177,1.7949043695736666,12.188380538063416,1.0431996976159876,0.2936669670687202,12.188380538063416,1.0431996976159876,0.2936669670687202
A2142-6589,19.7429,20.4208,4.106797218322754,1.6777760982513428,240.0556319,25.6398341,240.056,25.6398,3.0,0.0904769,7.96754791135577,4.960991596282359,True,570,3.2019268108178025,2.482192134234328,1.983027990354489,11.898523185273032,1.188504373098425,0.5008047230030002,11.898523185273032,1.188504373098425,0.5008047230030002
A2142-2269,18.9781,19.8851,8.372122764587402,3.1153011322021484,240.8172555,25.2851825,240.817,25.2852,3.0,0.0878312,10.557137607651253,3.0652122371549413,True,585,0.9002957003966294,0.6911447855731598,1.0244276475786047,4.764415118044013,0.9673278423380468,1.709788256368694,4.764415118044013,0.9673278423380468,1.709788256368694
A2142-7826,18.239,19.241,13.528054237365724,4.922892093658447,240.2746948,25.8491017,240.275,25.8491,3.0,0.0898137,7.457441170983568,2.8345271305167077,True,588,2.412250628107783,1.6594986688733862,1.2376911361917724,10.974503398532908,1.3028481390953743,1.149101561991248,10.974503398532908,1.3028481390953743,1.149101561991248
A2142-1871,18.8911,19.7802,7.835700035095215,2.688659429550171,240.4514414,25.6501542,240.451,25.6502,3.0,0.0900707,8.630355107573406,3.5268000660964103,True,595,0.8824541431987214,0.6715601262636943,1.8975993612720448,10.97369034162524,1.1005800121809308,1.1058164539014117,10.97369034162524,1.1005800121809308,1.1058164539014117
A2142-7924,18.3121,19.2724,12.984380722045898,5.145316123962402,240.4305927,25.7786833,240.431,25.7787,3.0,0.0875239,7.836550687866175,3.8068476980423873,True,601,5.737734364566335,3.4498572196686146,1.016656344079613,12.14086890775339,0.8092494296266519,0.3461806614029807,12.14086890775339,0.8092494296266519,0.3461806614029807
A2142-2078,19.5212,20.3937,4.983202934265137,1.6951357126235962,240.7434533,25.4857955,240.743,25.4858,2.0,0.0890844,9.747917115108619,0.9504601058480046,True,602,0.3819227835747703,0.3220018648139446,1.4029006418285896,8.971227173617336,0.7409670213911088,1.1774102307283805,8.971227173617336,0.7409670213911088,1.1774102307283805
A2142-6917,17.8422,18.7774,15.171279907226562,6.332125186920166,240.589687,25.322226,240.59,25.3223,3.0,0.0848711,9.663430890056555,11.540160104616215,False,604,0.5784430742547544,0.496846888173601,1.4662764371854111,7.297912456325976,1.806656372459778,3.333111235537457,7.297912456325976,1.806656372459778,3.333111235537457
A2142-2295,20.0544,20.9414,3.2370946407318115,1.0090534687042236,240.8457518,25.2543842,240.846,25.2544,3.0,0.0884451,10.806771639392107,1.3892812785821795,True,,,,,,,,,,
A2142-1966,17.5717,18.7033,17.535964965820312,5.838323593139648,240.5025451,25.456714,240.503,25.4567,2.0,0.0869069,9.197026045576525,5.637792836082018,True,615,0.4063190347436261,0.3303839343729813,1.3761453901280072,3.583225604004619,2.362751745625758,3.1557299878440284,3.583225604004619,2.362751745625758,3.1557299878440284
A2142-1956,19.848,20.7219,4.072240352630615,1.2195217609405518,240.5411746,25.4008095,240.541,25.4009,3.0,0.0907181,9.897849041311177,5.355588332018403,True,616,1.8481729358943169,1.494304158464665,1.9577801698806103,9.456038630229529,1.55487559693972,2.190717414494676,9.456038630229529,1.55487559693972,2.190717414494676
A2142-2220,19.2304,20.0938,7.079614639282227,2.289761543273926,240.7105087,25.3010936,240.711,25.3011,3.0,0.0875437,10.266036481022848,3.837602544559448,True,619,1.3426176024302725,1.1192438158567384,1.3515601348849409,11.932272008634149,1.22287413741717,0.4671076286415747,11.932272008634149,1.22287413741717,0.4671076286415747
A2142-8111,19.461,20.394,4.265296936035156,1.3171181678771973,240.7147621,25.583096,240.715,25.5831,3.0,0.0886222,9.24957008576378,1.0430670772404107,True,621,1.023881808356223,0.8068270804114004,2.322088827819039,8.397367093667878,2.2930193667880445,3.2813968944226275,8.397367093667878,2.2930193667880445,3.2813968944226275
A2142-2280,19.8288,20.6307,2.2740702629089355,0.5592659711837769,240.8663012,25.2631215,240.866,25.2632,3.0,0.0885018,10.81556259881047,1.2927731687127755,True,,,,,,,,,,
A2142-8369,19.1491,19.4843,3.973153829574585,2.582214832305908,240.9723508,25.56218,240.972,25.5622,3.0,0.0929297,10.271903748996117,11.845709802100007,False,629,0.2848380384588154,0.2481914896245083,1.323666713831308,12.397444215039092,0.3798850835349334,0.0956716443613743,12.397444215039092,0.3798850835349334,0.0956716443613743
A2142-8522,20.3835,21.0668,2.689237356185913,1.1138079166412354,241.0579593,25.472393,241.058,25.4724,3.0,0.0887289,10.338950458977369,1.8797479240216706,True,,,,,,,,,,
A2142-1973,18.0398,19.032,12.017318725585938,4.092541217803955,240.5939515,25.5492662,240.594,25.5493,3.0,0.0897993,9.285547592809758,2.7354142992057655,True,652,0.6382177734942127,0.4065744872140664,1.6635394516320936,7.5392724265546756,1.490595231044794,3.5278967350785804,7.5392724265546756,1.490595231044794,3.5278967350785804
A2142-8245,18.9872,19.9307,6.912419319152832,2.6086974143981934,240.7978686,25.5050865,240.798,25.5051,3.0,0.0881822,9.671872358993468,2.176691325842835,True,659,5.968857375171778,2.742186630900409,0.8986821812166594,7.476637264420611,1.2532310438505636,1.8724254616872635,7.476637264420611,1.2532310438505636,1.8724254616872635
A2142-2244,18.6864,19.675,10.495112419128418,3.5437381267547607,240.8529564,25.4233059,240.853,25.4233,3.0,0.087675,10.046546755432534,3.578802446480122,True,665,1.6217882185667067,1.2503464401573745,2.451197982144468,10.662752742442176,1.222767242357829,1.372583647018768,10.662752742442176,1.222767242357829,1.372583647018768
A2142-2276,18.31,19.2752,10.432872772216797,3.794373035430908,240.8914922,25.3801867,240.891,25.3801,3.0,0.0888561,10.426014243851782,1.0350994732571375,True,666,3.656058629201136,2.60920232512388,1.9331643708508224,11.7732219162683,1.0960116945067462,0.5290385323130309,11.7732219162683,1.0960116945067462,0.5290385323130309
A2142-8507,19.0704,19.8701,7.766239166259766,2.961472988128662,241.0044636,25.3918232,241.005,25.3918,2.0,0.0870219,10.370702426397425,5.540782464064925,True,668,1.834497588322197,1.4172503526036664,1.2475510690870255,6.119933394358144,1.2799307145804848,3.3860356074307933,6.119933394358144,1.2799307145804848,3.3860356074307933
A2142-8118,19.976,20.8998,3.3251640796661377,1.2532368898391724,240.7226411,25.6280591,240.723,25.628,2.0,0.0900257,9.22188940597192,3.4999816226154628,True,672,3.055601760255602,2.083891355017178,0.9390187786823598,12.24098260369083,0.7583774388507045,0.2436863493251593,12.24098260369083,0.7583774388507045,0.2436863493251593
A2142-3239,17.4251,18.5218,23.92865753173828,9.531927108764648,240.3485638,26.1161491,240.349,26.1161,3.0,0.0888365,6.424959303826381,0.5366821349031021,True,673,3.327561283354972,2.7293767356142613,2.075795513107681,6.288727423639109,2.040871074704775,3.2326435816430674,6.288727423639109,2.040871074704775,3.2326435816430674
A2142-9357,19.6065,20.179,5.292304039001465,2.3133795261383057,240.5222347,26.2956632,240.522,26.2957,3.0,0.0888597,6.012306128889687,1.5420200907623651,True,674,5.608559164791397,4.363966443241211,2.545756060487496,12.058295673745008,1.4273677457672669,0.4603022125363587,12.058295673745008,1.4273677457672669,0.4603022125363587
A2142-3225,19.9639,20.672,3.326078414916992,1.3170857429504397,240.3933119,26.1270347,240.393,26.1271,3.0,0.0865604,6.300166359778416,6.5849968387022555,True,676,3.759292032458796,3.220681808978319,3.0146667198189663,12.22186085226017,1.3828593153953577,0.3351454654314612,12.22186085226017,1.3828593153953577,0.3351454654314612
A2142-9392,19.9305,20.4717,3.316364288330078,1.5868868827819824,240.6013429,26.2942762,240.601,26.2943,3.0,0.0887141,6.152585133297175,1.8517601019519931,True,678,7.989895308793723,2.3535512105189005,3.0557543515314345,12.16122321551267,1.7252001487443902,0.3606344784190565,12.16122321551267,1.7252001487443902,0.3606344784190565
A2142-4800,19.9682,20.6597,1.221437692642212,0.2235731780529022,240.7205783,26.3711984,240.721,26.3712,2.0,0.0879074,6.0019594621826595,3.5766375954705665,True,,,,,,,,,,
A2142-5319,19.4562,20.1367,4.717001914978027,2.1419572830200195,240.9369445,26.7424978,240.937,26.7425,3.0,0.0857479,4.7710027346268795,9.679534522340417,False,686,5.773450702085487,2.2114000456271725,1.5384457482137108,12.052480065856738,1.2818254398807127,0.467905002693449,12.052480065856738,1.2818254398807127,0.467905002693449
A2142-4693,19.1807,20.0654,7.921209335327148,3.0517396926879883,240.5051338,26.6037494,240.505,26.6038,3.0,0.0896447,4.764407708305902,3.194183405994483,True,688,1.0061469705005237,0.8419410407034249,1.763135380951354,10.434917300281402,0.8939267394147752,1.2897713617398523,10.434917300281402,0.8939267394147752,1.2897713617398523
A2142-7819,18.1977,19.1556,11.887306213378906,4.568811416625977,240.239976,25.9332487,240.24,25.9332,3.0,0.0889188,6.977270673441011,0.3439467430887124,True,691,0.507439024064622,0.4128607877317627,1.5461044011360237,6.922585537408126,1.289935285753467,3.3233558285848472,6.922585537408126,1.289935285753467,3.3233558285848472
A2142-5328,20.0358,20.5617,2.685266733169556,1.2075309753417969,240.926812,26.751644,240.927,26.7516,3.0,0.0854801,4.702729779706396,10.382895648124624,False,,,,,,,,,,
A2142-10451,19.2032,19.6596,5.259085655212402,2.971274375915528,240.7184863,26.6326878,240.718,26.6327,3.0,0.0910177,5.112567812504712,7.013191571105096,False,700,0.4991616037614776,0.3904691979927039,1.3709387759194054,6.4361246843501565,0.9317334972449453,3.8327857016326536,6.4361246843501565,0.9317334972449453,3.8327857016326536
A2142-9269,19.1917,19.58,6.499314308166504,3.8757264614105225,240.3450415,26.2776321,240.345,26.2776,3.0,0.0891909,5.782532995487031,1.3654644065321688,True,701,7.491058908971478,0.8842591137778495,0.8149486017123273,8.951401004772691,0.8297642546778583,2.786274666617885,8.951401004772691,0.8297642546778583,2.786274666617885
A2142-3231,18.2794,19.1894,9.962591171264648,3.469932794570923,240.2882128,26.1100525,240.288,26.11,3.0,0.0861097,6.1480041445752205,7.85108576084434,False,704,1.662883918459971,1.200309907252616,2.153878213860639,6.0909736997112365,1.0794109180295264,2.7847296139426767,6.0909736997112365,1.0794109180295264,2.7847296139426767
A2142-4029,19.7621,20.4667,4.129467010498047,1.968113899230957,240.5737268,26.5357708,240.574,26.5358,3.0,0.0894004,5.15666216359122,2.787795592230703,True,705,9.604751675364705,1.465468572799507,0.7477965402190581,12.32603292410849,0.9944942515374072,0.2023924633498079,12.32603292410849,0.9944942515374072,0.2023924633498079
A2142-3140,19.2934,20.2765,7.380374431610107,2.372929096221924,240.3553092,26.2177075,240.355,26.2178,2.0,0.0892394,6.049985758024768,1.4246816645925509,True,709,0.7791420685991746,0.6834098786577023,1.747742046941065,9.243496280695163,1.3284100369162033,2.36089144700104,9.243496280695163,1.3284100369162033,2.36089144700104
A2142-10354,19.5616,20.1662,6.227658748626709,2.9027881622314453,240.6399942,26.7094743,240.64,26.7095,3.0,0.0899149,4.5901824974580965,4.254113049878377,True,710,8.56450898841485,2.0386518678402794,1.18434385716823,12.32446157415428,0.5664971319324525,0.1900020412266059,12.32446157415428,0.5664971319324525,0.1900020412266059
A2142-3235,19.4844,20.332,6.0159687995910645,2.068521499633789,240.3704817,26.1798219,240.37,26.1798,3.0,0.0890837,6.222455382727816,1.0553877047297102,True,712,2.6470484084106243,1.9336511999728163,2.8155349861337573,7.698193761410075,1.6326283411518243,3.692516971350588,7.698193761410075,1.6326283411518243,3.692516971350588
A2142-10478,19.9654,20.708,4.264064311981201,1.5834368467330933,240.7668131,26.6822657,240.767,26.6823,3.0,0.0920675,5.051483345487005,9.934138470497402,False,715,0.2189850113364233,0.1942459097131768,0.5616964301594809,9.516732363650643,0.9948255086571204,1.9276627192100653,9.516732363650643,0.9948255086571204,1.9276627192100653
A2142-9155,19.9037,20.3702,3.36868667602539,1.8275833129882808,240.1649737,26.4152613,240.165,26.4153,3.0,0.0901739,4.94042924602567,3.9482767058113946,True,722,3.258214282419192,2.2919180367437475,1.8960189177036435,4.734981878153969,0.9113301408788912,3.734546280881779,4.734981878153969,0.9113301408788912,3.734546280881779
A2142-9158,18.6918,19.1061,8.488178253173828,5.076501846313477,240.2119386,26.4185755,240.212,26.4185,3.0,0.0899513,5.00206314370334,3.3411370067876893,True,738,5.023054382843662,3.792092814312327,2.1937220627952767,12.265952129844942,0.9577148298054664,0.2391115386955977,12.265952129844942,0.9577148298054664,0.2391115386955977
A2142-5268,18.4699,19.4222,13.393439292907717,5.377120971679688,240.7875548,26.8036867,240.788,26.8037,2.0,0.0922163,4.583917741561477,10.45739611301107,False,744,8.833113049627828,4.646485984722235,0.9223223463943278,11.395996351054448,1.174261417887999,0.6839898675752565,11.395996351054448,1.174261417887999,0.6839898675752565
A2142-9265,19.3612,20.2111,6.938058376312256,2.372511863708496,240.3203804,26.3019613,240.32,26.302,3.0,0.0912964,5.768020196319084,7.1879061714287005,False,745,4.588556697345982,1.898249120840377,0.5747954615219637,5.561768097100408,1.106711150682222,0.4570796523649694,5.561768097100408,1.106711150682222,0.4570796523649694
A2142-3135,19.5118,20.4398,7.5757341384887695,2.929267406463623,240.3175405,26.1984257,240.317,26.1984,3.0,0.0903379,6.13250748016601,4.407685389283055,True,755,1.0625008156311757,0.7665754706918899,1.2472958994396586,4.012020708259058,1.0249167583505217,2.5272567598743283,4.012020708259058,1.0249167583505217,2.5272567598743283
A2142-10091,20.5707,20.3291,2.118360757827759,1.9336334466934204,240.3445309,26.8920637,240.345,26.8921,3.0,0.0913279,3.3425899232181853,7.579874101765921,False,,,,,,,,,,
A2142-3118,18.6542,19.5733,12.20179843902588,5.089849472045898,240.2492472,26.1679087,240.249,26.1679,3.0,0.0882171,5.990269171480828,1.7738472320487226,True,759,0.9074796281788976,0.7425621801219878,1.5547127625325392,9.993004232581592,1.3660357270325552,1.8561696331984603,9.993004232581592,1.3660357270325552,1.8561696331984603
A2142-3030,19.7307,20.6649,4.637057304382324,1.6393828392028809,240.1824857,26.2575857,240.183,26.2576,3.0,0.0911516,5.684944319105173,6.7282803024163895,True,762,3.693295576631739,1.7443631317654713,1.2123662961429034,9.97290142650374,0.8303078177805361,1.4392016781408137,9.97290142650374,0.8303078177805361,1.4392016781408137
A2142-4689,18.2458,19.194,14.472569465637209,5.869466781616211,240.430855,26.5084053,240.431,26.5084,3.0,0.0907849,5.082750605642932,5.915534068703177,True,763,0.4861481726470451,0.4165178372626101,1.2288850251401646,6.386901568580225,1.3562418768156022,2.4444902570906564,6.386901568580225,1.3562418768156022,2.4444902570906564
A2142-9166,19.3544,20.1016,7.8676605224609375,3.495483636856079,240.2341597,26.3108863,240.234,26.3109,3.0,0.0923103,5.6287731559311585,10.08081015731948,False,764,6.0897702749968925,5.082824655304494,2.031033335144013,11.905214971320778,1.232259221410228,0.5311274643717958,11.905214971320778,1.232259221410228,0.5311274643717958
A2142-4593,18.9578,19.7011,8.824201583862305,3.767334222793579,240.3117982,26.6917387,240.312,26.6918,3.0,0.0875917,3.9552690659173844,3.852871781153942,True,768,7.399547264638947,4.629258329050739,2.2759210182592597,12.244126908255147,0.7192738737628215,0.2968430137063134,12.244126908255147,0.7192738737628215,0.2968430137063134
A2142-3767,17.2801,18.3458,25.752769470214844,10.330763816833496,241.0323379,25.7401362,241.032,25.7401,2.0,0.0885233,9.178365952186462,2.4730304745112996,True,796,2.385221572125258,1.0054781049480477,3.25291590200311,8.048283442701035,1.6641491308766208,2.236902134327874,8.048283442701035,1.6641491308766208,2.236902134327874
A2142-8130,19.8625,20.6808,3.943335056304932,1.4126286506652832,240.7333523,25.6894085,240.733,25.6894,2.0,0.0905023,9.034670678715283,4.881859264782986,True,808,1.0144712770236424,0.8024578632188166,1.932132104056474,8.05572373310553,1.5005768957501069,2.933457016572804,8.05572373310553,1.5005768957501069,2.933457016572804
A2142-7995,18.2471,19.2562,13.56687831878662,5.125531196594238,240.5191892,25.8151946,240.519,25.8152,3.0,0.0868515,7.790969391237753,5.771435223380306,True,814,1.3014723793136378,1.1360002344302167,0.6087000997215284,3.4761587951600608,0.7136515252885371,0.2070215446730925,3.4761587951600608,0.7136515252885371,0.2070215446730925
A2142-7922,17.9089,18.9456,15.217484474182127,5.626283645629883,240.459602,25.8888805,240.46,25.8889,3.0,0.0879221,7.47937243246998,2.685472347977603,True,817,8.136073283159595,2.9067674710719587,1.0307709964419232,11.61917212750804,1.6857140285509562,0.5651816490712918,11.61917212750804,1.6857140285509562,0.5651816490712918
A2142-7918,19.6155,20.5113,4.858734607696533,1.5973533391952517,240.4306162,25.9195984,240.431,25.9196,3.0,0.0873608,7.2569183241216475,4.280171307672437,True,818,0.5534036165827345,0.4557974117398267,1.304267246234463,10.9063911152598,1.1908020898226876,1.260382194562304,10.9063911152598,1.1908020898226876,1.260382194562304
A2142-3251,18.3899,19.3584,13.640056610107422,5.352766036987305,240.3838637,26.0595369,240.384,26.0596,3.0,0.0887601,6.714944011488434,0.5851726737086365,True,836,0.1982356205607676,0.1678725733856101,0.6187221251763422,9.88836067678765,1.2097173071608172,1.516721740511965,9.88836067678765,1.2097173071608172,1.516721740511965
A2142-8093,19.1852,19.6105,6.840087890625,3.787875890731812,240.6643207,25.7692651,240.664,25.7693,3.0,0.0893627,8.468059374521632,1.787119146823844,True,849,1.8905811972364963,1.4793177619390878,1.8228996887392237,12.19931888110216,1.7475002443889365,0.3061994923656996,12.19931888110216,1.7475002443889365,0.3061994923656996
A2142-3262,19.8275,20.9789,5.496659278869629,1.020589828491211,240.3559608,26.0417835,240.356,26.0418,3.0,0.0869913,6.604364828728359,5.324112135144884,True,850,1.3962586178967469,0.8365355398364747,1.8812482296797093,6.128613540845096,1.2991669458979889,3.010848320096376,6.128613540845096,1.2991669458979889,3.010848320096376
A2142-3330,18.8068,19.8336,11.25439167022705,3.896735668182373,240.456038,26.0417202,240.456,26.0417,3.0,0.0884489,6.896041637754467,1.3503004915843577,True,855,3.70980580798034,1.7497177159662556,2.5103981638356805,11.911900525875836,1.0011541110918216,0.4541413038795863,11.911900525875836,1.0011541110918216,0.4541413038795863
A2142-7997,18.7822,19.8828,11.269954681396484,3.485124349594116,240.509781,25.7796349,240.51,25.7796,3.0,0.0902405,8.21887124807124,4.054124077605744,True,857,7.147963090222276,4.748373982344154,1.521558049158057,11.348794019999271,2.283252564396049,0.7433209053942829,11.348794019999271,2.283252564396049,0.7433209053942829
A2142-7999,18.7037,19.7218,9.664118766784668,3.58755111694336,240.5191479,25.7908567,240.519,25.7908,3.0,0.0905226,8.214947779761884,4.870027079831404,True,858,8.74881383131802,3.649536942645273,1.1161629647278095,11.847720638824446,1.3238928982210982,0.4840963518125658,11.847720638824446,1.3238928982210982,0.4840963518125658
A2142-8098,19.9416,20.279,3.8134958744049072,2.295497417449951,240.7024941,25.7725841,240.703,25.7726,2.0,0.0894204,8.530130371315655,2.0063716833934615,True,861,1.3542653651628456,1.0705043611740717,1.5077917762735478,12.101949360641935,0.5657871134937213,0.3879603877583779,12.101949360641935,0.5657871134937213,0.3879603877583779
A2142-9368,18.9024,19.7455,10.30788230895996,4.308223724365234,240.527763,26.1644982,240.528,26.1645,2.0,0.0884933,6.531275665007495,1.6113522705034302,True,867,0.6736437109490283,0.5249068094966866,0.6399340570909504,1.6220341026444305,0.7006419009397359,1.363609785018824,1.6220341026444305,0.7006419009397359,1.363609785018824
A2142-9475,19.8447,20.8168,3.6813151836395264,0.8205985426902771,240.6487682,26.1782757,240.649,26.1783,2.0,0.0877675,6.641681376622223,3.531897576374431,True,874,0.4025839277356531,0.3595355595771869,0.9577734856338748,3.519276656907405,0.6332284494493416,3.127446458978368,3.519276656907405,0.6332284494493416,3.127446458978368
A2142-5031,19.3113,19.8775,6.493509769439697,3.193702459335327,241.0560274,26.123946,241.056,26.1239,3.0,0.0834146,7.223619650908714,15.965293887817376,False,902,1.0405275765931543,0.8412266640986577,1.4373462369383585,8.166096062822296,1.2487979431265694,2.279349965912507,8.166096062822296,1.2487979431265694,2.279349965912507
A2142-5031,19.3113,19.8775,6.493509769439697,3.193702459335327,241.0560274,26.123946,241.056,26.1239,3.0,0.0834146,7.223619650908714,15.965293887817376,False,902,1.0405275765931543,0.8412266640986577,1.4373462369383585,8.166096062822296,1.2487979431265694,2.279349965912507,8.166096062822296,1.2487979431265694,2.279349965912507
A2142-3338,19.143,19.9484,6.011998176574707,2.156710863113404,240.6041832,26.0655848,240.604,26.0656,3.0,0.0885355,7.075984982048566,1.6151878032941231,True,915,1.4913742617608774,1.1396932099382877,1.2889274988126536,12.219475343435336,0.5991519161424179,0.2497616557564494,12.219475343435336,0.5991519161424179,0.2497616557564494
A2142-4938,18.977,19.6833,8.944600105285645,3.729112148284912,240.9690953,26.2907017,240.969,26.2907,3.0,0.0887089,6.835100612961267,3.1822279633875756,True,935,1.1856666671928835,0.9239876066462908,2.5110090945984487,10.831947371250298,2.224268077611578,1.4191019483568468,10.831947371250298,2.224268077611578,1.4191019483568468
A2142-4116,19.9567,20.7193,3.7922887802124015,1.3226759433746338,240.5757929,26.4076311,240.576,26.4077,3.0,0.0905582,5.758981770715727,5.388613481314987,True,941,0.2403942889216352,0.2007156438788957,0.4959452733289007,3.695395220121058,0.9092493579551943,1.6002106413418562,3.695395220121058,0.9092493579551943,1.6002106413418562
A2142-3258,18.8503,19.7961,8.54198932647705,2.7405920028686523,240.4613826,26.090692,240.461,26.0906,3.0,0.0895185,6.786425046948159,2.1810321875955183,True,954,2.807861514988355,2.277880252477413,1.6156557395911235,11.790040044276385,0.9773808446849106,0.5672217174637506,11.790040044276385,0.9773808446849106,0.5672217174637506
